run_id,optimizer,seed,assigned_demands,fuel_decisions,speed_decisions,shore_power_decisions
GA_seed_1025,GA,1025,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.197153736662365, 'CPS_Triton': 15.629389060529174, 'OSS_Ceto': 11.636425047866837}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1026,GA,1026,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 8.442112700934091, 'CPS_Triton': 15.821227354657037, 'OSS_Ceto': 12.019769354558676}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1027,GA,1027,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 12.316905686120483, 'CPS_Triton': 12.395227130877577, 'OSS_Ceto': 6.808414822138318}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
GA_seed_1028,GA,1028,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.169259445362062, 'CPS_Triton': 15.715940329945013, 'OSS_Ceto': 11.637297325296636}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
GA_seed_1029,GA,1029,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.234873206389146, 'CPS_Triton': 17.818527602909867, 'OSS_Ceto': 12.136957027121893}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
GA_seed_1030,GA,1030,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 19.14475371352279, 'CPS_Triton': 15.615275514163134, 'OSS_Ceto': 11.655942448068568}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1001,Random,1001,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 18.955597600919035, 'CPS_Triton': 8.99275341193274, 'OSS_Ceto': 10.26961231145824}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1002,Random,1002,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 16.25110582962818, 'CPS_Triton': 11.655330224167614, 'OSS_Ceto': 10.414888078695554}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1003,Random,1003,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 16.484318453299775, 'CPS_Triton': 9.588196029295448, 'OSS_Ceto': 11.851206518357207}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1004,Random,1004,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 19.41301366869508, 'CPS_Triton': 15.650466216179543, 'OSS_Ceto': 8.234662587907572}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1005,Random,1005,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.953891666355652, 'CPS_Triton': 6.081733368674811, 'OSS_Ceto': 12.492650353784093}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1006,Random,1006,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.437172107841594, 'CPS_Triton': 10.62086138582309, 'OSS_Ceto': 14.006584784617678}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1007,Random,1007,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 14.67592927672367, 'CPS_Triton': 15.892110577718102, 'OSS_Ceto': 12.48513957535904}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1008,Random,1008,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 16.227346293992948, 'CPS_Triton': 17.950193786714195, 'OSS_Ceto': 9.230236326721407}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1009,Random,1009,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 13.054887527861837, 'CPS_Triton': 13.953148380362233, 'OSS_Ceto': 13.368081342731957}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1010,Random,1010,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.283458809634777, 'CPS_Triton': 17.81464249151751, 'OSS_Ceto': 10.28610046560402}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1011,Random,1011,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.532866077041128, 'CPS_Triton': 8.627668766317267, 'OSS_Ceto': 9.471635944472325}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1012,Random,1012,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 14.8533633057356, 'CPS_Triton': 16.22809199475749, 'OSS_Ceto': 10.554129711645734}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1013,Random,1013,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 17.306323017581086, 'CPS_Triton': 13.482545308652597, 'OSS_Ceto': 11.702863390554636}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1014,Random,1014,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 21.128370655061357, 'CPS_Triton': 16.96146812618003, 'OSS_Ceto': 11.986662250128571}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1015,Random,1015,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 20.863570946466645, 'CPS_Triton': 16.133236328012288, 'OSS_Ceto': 14.142876427336734}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1016,Random,1016,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 12.349175555567182, 'CPS_Triton': 12.191553133954454, 'OSS_Ceto': 14.271090372430113}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1017,Random,1017,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 11.39237443775356, 'CPS_Triton': 15.122755353975077, 'OSS_Ceto': 10.20716735298258}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1018,Random,1018,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 14.638587954067964, 'CPS_Triton': 13.744253822028812, 'OSS_Ceto': 11.404163497363255}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1019,Random,1019,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 14.889034546746934, 'CPS_Triton': 16.89222178900878, 'OSS_Ceto': 4.920104737722216}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1020,Random,1020,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 16.987330666738604, 'CPS_Triton': 15.401158702864636, 'OSS_Ceto': 10.42008453423301}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1021,Random,1021,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'UNASSIGNED'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 11.151511794755946, 'CPS_Triton': 11.946905612106487, 'OSS_Ceto': 4.292158855665872}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1022,Random,1022,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 13.009094061940836, 'CPS_Triton': 15.059811732909406, 'OSS_Ceto': 13.523136090929578}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1023,Random,1023,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 17.950319603496126, 'CPS_Triton': 16.096829903383224, 'OSS_Ceto': 14.309723974131813}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1024,Random,1024,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.0793671132252, 'CPS_Triton': 8.579787923254822, 'OSS_Ceto': 9.228381107579903}","{'CPS_Poseidon': False, 'CPS_Triton': True, 'OSS_Ceto': False}"
Random_seed_1025,Random,1025,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'bio_methanol'}","{'CPS_Poseidon': 17.026251026834174, 'CPS_Triton': 6.654636607659626, 'OSS_Ceto': 8.433624328406784}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1026,Random,1026,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'fossil_lng', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.83816210083787, 'CPS_Triton': 17.64927398911555, 'OSS_Ceto': 14.543233376407658}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
Random_seed_1027,Random,1027,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 20.807819872279868, 'CPS_Triton': 9.499400474206407, 'OSS_Ceto': 9.691240750618803}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': True}"
Random_seed_1028,Random,1028,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'vlsfo', 'OSS_Ceto': 'vlsfo'}","{'CPS_Poseidon': 19.298030147358162, 'CPS_Triton': 10.772433193090887, 'OSS_Ceto': 12.142710813660925}","{'CPS_Poseidon': False, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1029,Random,1029,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'vlsfo', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 21.2451804275059, 'CPS_Triton': 12.049649441729574, 'OSS_Ceto': 12.577349233441021}","{'CPS_Poseidon': True, 'CPS_Triton': False, 'OSS_Ceto': False}"
Random_seed_1030,Random,1030,"{'CPS_Poseidon': 'DEMAND-A', 'CPS_Triton': 'DEMAND-B', 'OSS_Ceto': 'DEMAND-C'}","{'CPS_Poseidon': 'bio_methanol', 'CPS_Triton': 'bio_methanol', 'OSS_Ceto': 'green_ammonia'}","{'CPS_Poseidon': 15.61185196334839, 'CPS_Triton': 12.385351523594112, 'OSS_Ceto': 14.36950262956516}","{'CPS_Poseidon': True, 'CPS_Triton': True, 'OSS_Ceto': True}"
